user1,user2,post_id,interaction_type,platform,timestamp,interaction_weight
132,0,ca89bc05-12f1-40e1-9f5f-38cfe08e9960,comment,Facebook,2024-07-01T23:30:25,0.8202588642565063
150,89,85815b14-ccdd-4d0d-823a-4735817bcbf0,comment,Instagram,2024-02-13T15:16:01,0.5844393815015131
101,429,611140fd-0ea0-45e0-82b4-00226f5b66ba,view,Twitter,2024-10-08T07:45:21,0.268575793982244
238,891,3e376629-b81b-4de0-ac70-8d42f3553921,like,Instagram,2024-02-18T22:15:57,0.9423597754335484
172,734,dee265c4-a3ac-46e2-b659-44114e314ee3,comment,Twitter,2024-02-12T12:43:22,0.9533953909417103
282,459,4666a705-7bff-42ee-b2ec-3cfe27a6b718,view,Instagram,2024-04-21T00:04:33,0.2620903414193775
620,309,007df477-1bf0-412b-b0d7-4be259702d47,like,Twitter,2024-04-14T10:43:23,0.2826301075201648
767,408,7f85eb81-aeb2-4f8d-ab0f-4fd27611d0f3,comment,LinkedIn,2024-08-20T04:05:33,0.43343229877283107
152,724,040408ab-d4ae-4037-be03-f36decec0f6d,share,Instagram,2024-05-17T07:20:07,0.5251696743710886
678,753,4048a467-4bff-4582-a922-b037165981bc,view,Twitter,2024-10-15T19:18:51,0.5442661272052622
587,714,308c6705-042c-4f87-96d2-b82f8f8d23d9,share,Twitter,2024-02-13T07:02:57,0.6852367547760093
627,705,83319b7b-a01f-4190-9242-4a735d38082a,comment,Instagram,2024-02-11T08:10:12,0.257939379771702
80,147,a460c587-57b3-48c4-988d-f46e605b1bcc,like,Facebook,2024-06-05T13:33:42,0.6322879152702916
231,281,0fdfcc0c-35c5-4dfe-ab1b-cc2d4c43e681,view,Twitter,2024-06-28T05:01:30,0.2404124721382635
430,365,f5a5e494-f6d0-4d5e-8b36-30167bc9f5fa,like,Twitter,2024-09-10T12:08:20,0.7121915353946315
53,665,d4a9975e-8393-4a44-8a07-b381a2fe6393,view,Twitter,2024-12-17T20:19:18,0.4645351126585372
703,791,f42fd18c-009b-4faa-9834-6fda477bdc49,like,Twitter,2024-09-19T00:15:40,0.34225600983037885
875,80,84a2fba2-5661-4ff7-a5fc-79266b48eb30,share,Instagram,2024-12-29T19:58:52,0.8209842858875608
554,942,7732b349-0833-442d-b73e-63dd1e3252a6,like,LinkedIn,2024-05-26T21:51:40,0.9207321470577869
183,195,cb0ab2b7-60b7-4e0b-a1b0-12e2cf632776,share,LinkedIn,2024-07-17T10:17:50,0.5640919932611373
963,973,c72c0b8f-6440-4d61-a774-655799e5239f,comment,Facebook,2024-11-22T19:34:06,0.65201617647007
494,471,31510e98-f511-40e9-8bf4-ce47b5142d24,like,LinkedIn,2024-10-26T10:01:33,0.8770228088096508
699,944,25bf4e80-180a-4651-bf13-7801379428d9,share,Twitter,2024-08-27T16:40:55,0.9165228273144551
13,392,1ea0ff43-e6d5-44ec-b707-6acfe45a850c,comment,Facebook,2024-02-28T18:06:01,0.526175964759664
131,248,c1d0549a-6b6c-49bd-8b39-392f57a83272,comment,Facebook,2024-04-02T15:29:15,0.6441076524568479
79,766,20450aea-28fc-413f-9848-c8a977ac8020,like,Twitter,2024-07-02T10:48:43,0.8460712152650153
637,196,bab8f894-be30-4cc5-aedd-5a3528027e48,like,Facebook,2024-12-25T14:21:51,0.7550157690549589
40,20,14863d28-d6e1-4453-b949-afd48897cc81,like,LinkedIn,2024-01-22T23:27:54,0.9735636044152594
733,162,67d588ca-e7a0-43ec-addb-2ddb8542bd28,share,Facebook,2024-11-01T20:40:11,0.6896345883818191
445,31,d683079b-fb26-47c8-af95-d3aa309c0c6f,share,Instagram,2024-08-21T22:22:16,0.25474773737890044
85,90,148c148c-eefe-4e35-9cbc-1d23313b6c08,like,Twitter,2024-11-30T03:39:13,0.1514036153507308
203,495,6ca02a80-8895-4db4-92f5-557cdd1a75c6,share,Facebook,2024-07-26T01:56:15,0.7256873738423818
969,570,1c69e700-535f-40b1-ad8c-dd1e558d60ee,like,Instagram,2024-05-05T22:48:24,0.4511807451550134
431,644,2dc48088-9b1f-4f43-acc9-651ddfe080b8,comment,LinkedIn,2024-07-31T04:57:56,0.7787696255661274
53,682,5b431647-a030-4fec-bffd-31d813365ef2,like,Instagram,2024-07-18T07:19:35,0.30588824740382303
788,745,aadd49ed-960f-4d86-bf36-47aa8e15a3ea,like,Facebook,2024-04-07T11:51:01,0.6852977110044399
296,749,1e1eda42-3a41-45df-9385-b650817c7c1a,like,LinkedIn,2024-03-12T04:01:26,0.6483188302553312
50,712,796be646-1fc9-47c6-bbd9-5625e7ebd37f,share,Facebook,2024-01-02T18:49:46,0.2647797059410771
807,316,f3a38fb3-d1ad-4c14-8667-0c2a4620c415,like,Twitter,2024-11-01T14:51:37,0.8027049850261242
839,167,7abe9950-1dda-411a-bd97-f36665523206,like,Instagram,2024-07-02T02:39:58,0.18095356066296872
405,159,a2015b19-c017-47b4-aa8a-1d1d21b2d202,comment,Instagram,2024-02-13T20:10:11,0.5757653406474824
527,476,4974fb59-d01b-46ce-a6f5-02712ba00564,like,Twitter,2024-06-01T13:29:11,0.3507587192949415
67,941,e7ec616e-51db-4b7a-9006-7e181b34f5b3,view,Instagram,2024-11-07T19:30:59,0.6280658132776521
29,912,252cfb0c-3314-4c48-b4a7-c11ead4590a9,like,Instagram,2024-07-13T12:00:28,0.21183039199379733
246,274,bca2f3da-cf2b-4daa-b139-cf73dca53fb3,comment,Instagram,2024-09-16T07:33:15,0.54841210306975
399,769,24bf9d90-049a-45c1-b313-34dced95875d,comment,Instagram,2024-06-23T23:13:39,0.9118856387519846
821,409,f28a97fd-af59-40f6-891e-00e4dc5e5607,comment,LinkedIn,2024-08-10T05:30:10,0.25987367297209085
849,375,6308ca16-ad39-4106-b9a7-8f9e9b3e9e21,view,LinkedIn,2024-04-04T08:02:20,0.35269827790941655
50,364,849bf79f-8364-47cd-a37e-3d43073d1eca,like,Facebook,2024-06-14T12:30:13,0.21617050286513662
8,293,eeee95ef-3d63-498f-842d-c417ba10cdb5,comment,Twitter,2024-04-24T16:28:54,0.43958946818959177
487,500,2661b7fa-68b5-4f63-aa13-b051d1a3de39,like,Twitter,2024-02-28T13:57:36,0.22324840608630336
782,757,62e9dc81-3d04-4760-8d37-20b4cdd9387b,like,Instagram,2024-01-12T23:30:28,0.47959612826619635
772,906,5a01514b-a05c-460a-8a17-be28e5a65896,share,Facebook,2024-03-16T06:15:33,0.6216581083087469
549,156,89e4c5a0-1b5a-4ac4-a9e1-a6a520af34ff,view,Twitter,2024-04-03T14:21:42,0.9741278937341876
93,780,8cb0fd7e-2304-4748-a68b-d3abae202abc,comment,Instagram,2024-03-28T07:01:28,0.44920188663864413
463,748,cb705156-6696-4057-bade-e3bf74166ff1,like,Facebook,2024-11-08T09:17:55,0.5058676091822268
972,559,169282ed-449f-403f-97b4-c9a96a3cdc32,view,Facebook,2024-08-02T19:35:25,0.43714415277903806
772,886,b26dd1d5-5732-4f0a-97a2-5cbc67688416,like,Twitter,2024-04-08T12:52:52,0.8872442946198361
457,388,c37dcbb7-ae1a-4d54-b9f7-ef2f1753b44c,like,LinkedIn,2024-09-17T18:32:09,0.47968232006022515
689,471,96c4850d-98a2-4270-ae53-d820b4af1898,view,Facebook,2024-12-10T14:25:33,0.214215494449118
638,497,50e4d72c-08e2-4937-b5e3-47bc7c1f79e3,like,Instagram,2024-06-23T10:29:13,0.2059203895017579
717,575,b52eb86e-6ba4-434b-b65d-0581bd691784,share,Twitter,2024-02-24T11:22:39,0.9386347759130106
764,184,955dd5f3-7be6-44b2-9698-f8449366e0cf,share,LinkedIn,2024-01-13T03:26:58,0.5466335532675667
579,771,55422f38-cd80-4271-9ca4-2ffc4e87225c,like,LinkedIn,2024-02-14T03:32:55,0.9805842062558253
492,727,a0634650-9b30-4972-8d2e-d18d80b9b8f3,view,LinkedIn,2024-04-08T04:15:31,0.3603628383902553
252,13,838e004a-3efe-4803-bc8d-bb388df4c79a,share,Instagram,2024-03-12T17:32:29,0.9381315246889997
286,911,3a4f54e7-9140-44a9-94e3-a7030ef40ddc,like,LinkedIn,2024-06-03T00:16:26,0.7508300821094802
554,123,23c64599-5170-4fa4-8560-fe115cfe5500,view,Instagram,2024-10-17T16:36:30,0.22293370050382685
131,156,7d99a533-96de-4b35-a03c-d38526904c2e,comment,Twitter,2024-03-27T07:54:37,0.10503899641450865
909,68,855c7a74-df2e-498b-8ffe-444b0971a804,like,Twitter,2024-04-11T16:41:03,0.6500852525125284
504,716,c3280b20-79a0-4da7-b466-724804ab8d52,share,Instagram,2024-01-20T00:57:51,0.37037312249621035
20,51,54cca1a8-9d32-4495-9e1c-67ac6305e454,like,LinkedIn,2024-12-05T03:32:52,0.6188683296699254
755,831,a32a113b-8ff0-46fc-92cf-a5a0327ef2e0,view,Twitter,2024-07-14T16:46:02,0.926566634987424
361,977,7ee05b3c-dd9b-4e1a-8aa9-7aab5fee0251,share,LinkedIn,2024-04-16T15:49:19,0.6198617706431229
956,44,47c8026f-4a1b-4ddd-964f-bfc14d426133,like,LinkedIn,2024-10-24T01:16:31,0.36215586740369154
270,216,bd61fef8-8aed-45a6-9d67-39b37c2b434c,like,Twitter,2024-01-17T08:29:07,0.14085670132130962
444,19,237d08bf-5d9f-4d26-a694-e229d7ed6084,view,Facebook,2024-01-17T19:03:30,0.8468233393075077
388,868,f91b3de2-3e72-4d04-8b78-a02a9d0590ba,like,Facebook,2024-05-23T16:37:59,0.18239392845500998
250,368,4ed17e65-cca1-41d6-af07-0f79180210a0,like,LinkedIn,2024-10-15T20:39:28,0.320675747164194
707,500,933cbbe9-2d79-4a68-a189-3e65d942bac4,comment,Facebook,2024-05-16T12:35:34,0.20779745673188318
381,18,87e44e93-04dd-417b-92eb-94211012ad00,comment,LinkedIn,2024-07-31T15:04:07,0.10435003892245229
151,128,d9b08981-9fd5-4840-9845-a06b0998c8b0,like,LinkedIn,2024-12-14T02:24:44,0.6123049927772244
58,451,5d94debc-3e69-4954-8849-c1af4bd53f6a,view,Facebook,2024-09-19T23:02:08,0.7301021354085317
504,902,e3b1e570-ac60-473a-ada7-714861931671,share,Facebook,2024-01-11T02:41:41,0.3596116450724489
653,377,2e3fcbf2-66b6-4f27-b738-1f79cd3faf5f,comment,LinkedIn,2024-10-08T03:25:12,0.36677150424103755
172,433,94b43714-4d1f-4d0d-ae6a-c751ea960001,share,Instagram,2024-08-14T13:07:19,0.7137435410505377
167,83,9bcebe2b-73ff-485c-b46f-d3919333ff9c,like,Twitter,2024-06-01T04:20:48,0.8496779034869193
216,227,4191b6ea-da73-4531-a0d9-20f127ee0950,like,Twitter,2024-10-09T14:13:17,0.40589078426897585
837,821,ad726169-137c-4156-9147-6641a0212013,like,Instagram,2024-04-01T11:01:41,0.9033104567581361
636,340,42d881cf-7cb4-4870-875f-4a2851378553,share,Instagram,2024-01-14T23:55:20,0.9131323932420459
883,684,aaf853f6-2ab4-4c00-96c0-b71a465caa36,view,Instagram,2024-09-07T08:18:47,0.19359044908862771
418,387,59a022e0-65c8-44ab-ab71-7fa09a2b01db,view,LinkedIn,2024-01-22T07:16:46,0.26810058325839403
301,960,a96a5d24-2632-429f-85c8-529cf13c8151,share,Instagram,2024-09-25T18:49:23,0.11126308501618044
934,793,d80dc301-7184-45d6-a5ac-42266eefcfd7,view,Twitter,2024-03-31T02:29:31,0.1756634883852897
37,165,48bc6d72-2e88-48a2-9dd2-3dfa0a62d528,share,Twitter,2024-08-17T02:53:46,0.8171312109344531
786,163,6793436a-f18e-426a-ba7f-5561783bd62d,like,Facebook,2024-03-07T06:54:56,0.45699781166437536
448,421,0010b581-a543-4625-91f1-a64060cc0523,share,LinkedIn,2024-04-07T21:35:19,0.8184140192435683
633,558,fd033014-a5a8-4452-807d-5d9e408cb126,share,Twitter,2024-11-23T14:29:54,0.33957400276131555
986,427,7546c99d-592b-4b96-91a3-96789136b634,comment,Twitter,2024-07-15T23:08:40,0.2531369449229377
123,829,0b015827-38f3-4a83-861b-34f1d74661a2,like,Instagram,2024-06-17T19:29:28,0.8935745583899366
267,677,888bc0ca-2171-429d-8772-1c4209eed03c,comment,Facebook,2024-06-04T07:52:44,0.5414013005471557
497,14,ba52d42c-d0e0-42c4-8a0f-b71f2e054da4,share,Instagram,2024-05-06T12:51:35,0.6930114184542253
745,957,d53a3f1d-9e06-47bd-b2c8-ad13d93de705,like,Instagram,2024-08-11T01:39:56,0.7684528061175532
391,423,f6748e7d-2875-4c18-9896-f426ccb63448,view,Facebook,2024-01-26T01:31:17,0.30538860547175617
878,168,95790e14-5683-41dd-82d2-4ae175b48d58,view,LinkedIn,2024-03-29T15:06:44,0.7442963018590165
64,240,674841c1-5b17-4b36-b7c0-0b5dc669a525,share,Twitter,2024-10-12T07:03:28,0.35960031258782754
145,620,44ca2c7e-2271-494c-80de-082ee2ac28e8,like,Twitter,2024-09-12T03:06:24,0.6663482711512115
146,498,f4846001-8557-4744-ae0a-89e8dddfc142,view,Instagram,2024-04-23T14:50:02,0.796708575103246
954,890,8200b697-b5f7-48b7-9644-4553c645e8f6,comment,Twitter,2024-07-11T23:32:32,0.7243955201136866
318,656,b429317a-0f38-4935-8e4f-98e8acb359cc,view,Instagram,2024-06-30T16:42:46,0.7686304165297484
141,10,e02d198a-d3c8-4523-bc64-48ee3c90f6b5,view,Twitter,2024-02-21T07:13:56,0.11514529123113432
671,803,2a113858-1ae0-410c-9e7d-ba0a86976499,like,Instagram,2024-11-27T22:19:50,0.33332111728614205
958,432,564b26ca-fcd0-4aa1-b29e-f715d57b33c5,share,Instagram,2024-05-26T09:19:30,0.18425384871403594
33,222,b2592823-55cf-4bde-b751-753fad1e9ea1,view,Twitter,2024-06-17T14:53:56,0.8532076481762949
742,527,9e4b392f-cfd0-42eb-878a-ee5c64c16bdd,share,Twitter,2024-06-20T09:05:41,0.9516726487254712
12,646,07b3b001-4342-4e6a-bd25-392479cc6a45,view,LinkedIn,2024-04-06T22:33:07,0.8804773693193035
275,262,170da3e6-5c1e-4d2d-88d6-b56115fd730e,share,LinkedIn,2024-09-29T21:39:20,0.5057226642578867
730,993,bfaea33c-7846-4a02-956b-d913dd534411,share,LinkedIn,2024-11-20T23:42:53,0.37646132221815154
945,359,052cc3fa-dfdb-4aea-8a6e-d68b920b01e2,view,Instagram,2024-05-23T00:06:31,0.8746005100663843
509,683,1eb272c3-e2fb-4a08-823b-1a32170e4e4d,view,Twitter,2024-11-18T00:36:39,0.11660851532985489
633,174,82dd0767-0458-4d68-ad65-54648959a77d,view,Facebook,2024-10-23T18:44:15,0.9201272965931381
793,923,5d71c1da-94c1-4fab-9b83-ec3c01413fd3,share,Facebook,2024-04-12T04:47:18,0.921009890056712
305,782,51fad2cf-cb74-4daf-be04-40b0f2190b80,like,Facebook,2024-06-15T21:52:54,0.9871288727080326
2,517,f600f2a4-aa77-4348-a762-314d36819edc,view,LinkedIn,2024-08-17T01:02:26,0.8588029089817028
996,274,531b3e29-5613-441e-b974-1badeea554bf,view,Facebook,2024-07-11T09:27:51,0.8337242642516149
311,62,fc2b53bf-3dde-42ca-8d24-cd7fb54652fe,view,Facebook,2024-09-27T06:11:47,0.7473035754077478
725,674,c83a4172-ba86-4b87-bd0a-658d58d6617f,comment,Twitter,2024-08-07T19:28:07,0.38979200117295254
99,947,54e5c607-c5d2-4dfd-861a-a0ecc3a8011a,comment,Instagram,2024-10-10T03:49:17,0.9136084919257346
181,217,b00ad5d1-4937-4b0f-800b-ebab1a4e4d47,share,Facebook,2024-11-26T06:42:29,0.8389531653375999
753,742,83f50d49-8c2a-4475-bd44-8013f6d90ab1,like,LinkedIn,2024-01-07T15:49:47,0.918200612368481
171,536,ee0dcc87-a071-402d-9b62-39b15a623492,share,Twitter,2024-06-18T10:27:32,0.44152085489605764
764,234,6c7a914e-a60d-4e90-8eb1-0f1d3b0631f8,share,Twitter,2024-06-05T19:47:30,0.9286407096681704
975,831,9f9d0903-63a2-407e-ad8d-8a6fde32a883,like,Instagram,2024-11-24T05:15:53,0.5319944517413351
195,935,c07371c2-ea74-4b50-a884-1c378714970e,share,Twitter,2024-04-07T18:34:18,0.2950731996698116
290,396,fb1ec76f-f6af-4723-abb9-eb882ee3c0b8,like,Twitter,2024-12-27T04:08:42,0.7357123248679099
616,659,1c8a9d37-7db5-4b90-8d83-5132ddf15f41,share,Instagram,2024-04-29T06:36:23,0.8326750554439627
71,803,7818d498-cb83-49bd-b040-78e37fa3a9f7,view,LinkedIn,2024-11-23T13:01:41,0.5577156844480062
47,562,8075f066-3272-48a6-a9f2-8650bfe6532c,share,Twitter,2024-05-13T09:46:56,0.2998425401097245
947,344,db0c30b1-97a9-485b-bdb6-f56820e9e5ec,like,Twitter,2024-07-02T18:36:41,0.9725764107364216
637,273,8008e724-5198-4e14-a6aa-08b2e5725c52,share,LinkedIn,2024-07-24T06:34:25,0.872915563504351
440,299,71c3c6a3-c136-4d4f-a458-39d631567679,share,Instagram,2024-06-29T00:10:43,0.6519721984461234
845,359,4c87dc22-8b98-4bf0-9159-ce5fd5cf7e15,view,Facebook,2024-10-27T14:10:03,0.2753866491719994
866,550,18793281-f7bf-4e2c-8813-4ba7eb7e64ba,share,Facebook,2024-08-25T15:20:43,0.9648072161417377
539,843,f0e64ee2-5ca5-4169-accc-65cb069deb17,share,Instagram,2024-10-01T02:41:24,0.8101540143102356
324,222,4b1bdf52-ddc4-4fac-ad12-630149e46e19,share,Twitter,2024-07-11T22:31:20,0.797801379720054
891,327,e16356bf-f94d-4377-ad33-db352975cbdc,share,LinkedIn,2024-01-01T08:31:21,0.2957345573673907
103,175,796fee90-b9b3-42ca-a0bb-08a71b9f368d,share,Twitter,2024-09-12T16:53:54,0.11560368988095626
985,284,127b1de0-355c-4365-ab80-4ba0fd643e91,like,Instagram,2024-06-19T07:04:25,0.7733058851416126
951,386,4d2d06dd-b856-43ad-97dc-d6638112a003,comment,Facebook,2024-01-16T20:35:12,0.23813015818392672
358,938,63bb76f6-e544-40f7-bf6b-10a4ae9c5bb5,share,Facebook,2024-05-12T19:53:04,0.39971510419593603
138,383,81b78d82-b2bf-4496-a341-85f65f71a7de,comment,LinkedIn,2024-07-24T03:46:09,0.8970724778283281
39,515,7dd20cc2-b87c-47ff-861c-d2a837288f07,view,Instagram,2024-01-15T08:20:57,0.7791532194730684
111,739,7ef9d0c0-4a23-4775-889c-d163d6dcf008,comment,Facebook,2024-10-12T22:44:08,0.3989122220920748
696,481,ee5dd955-667a-4243-b54e-d5bdc7d52cbc,like,Facebook,2024-09-29T21:05:46,0.643008349176723
810,9,b9c86ca6-7c81-4d38-8ae2-3752c288aa2c,comment,Instagram,2024-06-17T10:49:08,0.663688433572147
446,235,3951bf2e-c749-40a5-bd4e-619fab8596c8,view,Instagram,2024-04-26T17:07:44,0.3668512169286322
837,736,b81eacab-011c-483e-a343-02064202b286,view,Instagram,2024-07-28T03:58:32,0.4395854419557258
514,46,3059bcf0-c3bd-45ad-a7bf-78d96ca7d206,like,LinkedIn,2024-08-26T04:19:57,0.8371177758738865
47,43,521f2f40-58b0-47bf-b8e7-1f27088ff2d9,share,Facebook,2024-09-03T18:31:01,0.2152465139250777
130,27,6cde6a6f-f43d-4661-b402-0207961ea6cf,share,Facebook,2024-02-28T03:35:31,0.83091518602265
177,751,1cba9fad-f715-431a-90b9-1a6addecc8d1,share,Facebook,2024-03-04T09:11:52,0.3757803453380866
626,358,bc8ee591-e1c4-4597-a50b-851e55fb9ae9,comment,Twitter,2024-06-13T00:49:15,0.1304774680871211
563,914,e5e6f4cb-825a-4e8a-a7a0-a108301ac2b9,view,Instagram,2024-02-15T20:01:49,0.30691954881122596
127,85,ebb7e76f-703d-43f2-b071-2cfafbf70966,share,Instagram,2024-06-24T09:39:55,0.8553895819386664
541,757,551b5d99-d22a-45f2-8589-825caa66386b,comment,Facebook,2024-02-07T04:20:40,0.8607668688457782
54,289,c6fb997f-1002-43c6-8fcd-b93511b9735f,comment,Instagram,2024-07-17T20:09:27,0.6043305471720815
696,733,8075f066-3272-48a6-a9f2-8650bfe6532c,comment,Twitter,2024-08-14T02:49:31,0.3244620086246316
263,7,306ac723-2487-4f43-b01a-460bed9bafac,comment,Twitter,2024-04-02T13:53:21,0.5976752876884996
289,239,ee9065ba-a27c-4116-b8ca-12a2e2b11700,like,Twitter,2024-09-24T04:55:36,0.6581884120495546
820,164,12ed5dd7-45ab-4b0d-b363-134a436236e7,share,Instagram,2024-12-22T17:09:35,0.816085837538524
373,635,3e0efeda-5fda-4662-b3d2-c21cc1ddf585,view,Twitter,2024-05-14T15:15:58,0.5458184234650979
255,731,d759e25e-4dba-40ad-b2cf-d28f2146dd82,like,Facebook,2024-10-05T15:17:35,0.6874643933121325
494,853,21d78eb7-3790-4663-a4cb-d06ca2b21a0a,share,LinkedIn,2024-10-18T01:43:06,0.36723751385402237
254,95,f959e64e-3818-4d34-8af3-6b925f13b9fe,view,LinkedIn,2024-04-23T04:08:28,0.3649687216082127
332,720,2f99dd51-0d7a-4102-96bc-45eabf85a0c7,like,Instagram,2024-07-07T22:20:32,0.4446885957169473
381,780,dde8fcbc-f783-41b6-9fa4-834c38da14d8,share,Instagram,2024-09-15T14:11:46,0.6138526816573643
554,969,0cb6ccc6-3997-4932-b05f-6ee4d88af1d9,like,Twitter,2024-02-15T08:52:15,0.15602664511188474
206,910,6fa24cd9-31cb-4fa6-b867-f86f3990d0a9,comment,LinkedIn,2024-01-04T03:51:26,0.8022363457370053
871,659,96a12f11-f1ad-4503-9595-d03060b912ed,comment,Twitter,2024-08-13T12:00:17,0.42985809145295095
601,130,2c2a244d-91c8-4c73-8bbb-01784e90da3e,share,Twitter,2024-09-09T10:18:12,0.9639314111704075
957,526,4bd49b57-8572-4d92-ba04-592e449286ae,like,LinkedIn,2024-12-10T19:46:22,0.28134098956955034
339,906,bb9cf757-4e71-4f4a-80ba-d2d5df74fa5c,like,Instagram,2024-08-09T14:25:49,0.43216639921465394
19,630,2de31e92-bb76-4979-9bf9-c5f60580cae5,comment,Twitter,2024-09-04T09:56:27,0.9536937267591564
194,994,5840955d-45cc-4db2-8889-45e240cf116a,like,Facebook,2024-06-18T00:46:06,0.10155162051661126
728,296,287d76f9-9606-40c7-b9b5-8901173e1b29,view,Twitter,2024-09-25T23:28:14,0.5734089472498883
660,61,efb36d33-2427-46fa-a7f5-e987b5b2c34b,view,LinkedIn,2024-07-14T17:42:25,0.459543701696394
637,906,2d1e4325-6acf-42c1-bc61-aeda0fe4352c,like,Instagram,2024-12-05T23:06:08,0.31061123319934913
1,158,f0bb6f35-38fb-4f95-bb68-ecb6b9fd9846,view,Instagram,2024-11-01T23:20:25,0.4779943754697187
186,195,9f7300b0-5507-42ed-be31-d4b0cc1a55d6,comment,Facebook,2024-10-31T05:30:05,0.33002271007695977
298,465,c196a807-96ff-4969-8b39-0fb6c9c7adf0,share,Facebook,2024-02-15T16:23:54,0.5596051428130419
22,594,b6224972-2189-4933-8d4e-a612415b43dc,share,Instagram,2024-02-27T01:33:31,0.5930458065037018
567,29,f7c9d140-80ce-4da4-9ead-f5c4e06e87af,like,Instagram,2024-06-01T22:46:50,0.47986508289159
998,238,14cbd40f-068b-42b4-89b4-40b03c15adb7,share,Instagram,2024-02-09T14:07:10,0.9785814582732998
893,731,074d8bbf-83e1-47ed-9631-0048724385b9,share,Facebook,2024-12-17T19:24:41,0.942134101131733
559,673,0b9b4382-4756-4441-94df-0cf6960e15c9,like,Twitter,2024-08-17T18:18:59,0.3608632965328178
173,682,c94e2d64-eb5a-4b4c-a1dd-4a99a557e09a,like,Facebook,2024-05-29T13:39:18,0.8171924706130526
699,254,8ecedaf6-c30b-4fa2-a02d-0c9775930d87,comment,LinkedIn,2024-01-15T00:46:35,0.2718461220667967
237,127,290bedbd-25d2-495e-b844-5a011104b512,share,LinkedIn,2024-02-21T12:36:58,0.4837733704989162
121,783,13f8f514-b3ff-41b0-8365-4b6c17b94bd1,comment,Facebook,2024-10-16T13:09:07,0.6814016431825634
799,439,82585b16-38a2-4ee4-8290-1002fefbb69d,share,Twitter,2024-02-20T13:20:14,0.8496933523349703
485,29,652fb937-9e30-4bdc-8ded-e604f9faaf03,view,Twitter,2024-01-13T01:34:58,0.27705759433267085
184,336,2fd98555-6249-434a-9928-1e6ec2653c0b,share,Twitter,2024-03-24T10:51:04,0.7350513386495243
498,845,dcb5d154-cfb9-48cc-94a7-b80f0545c96f,like,LinkedIn,2024-09-18T12:47:28,0.2502587859135926
58,254,a6a6e71b-6b18-43fa-b023-01373a97c7a6,like,Twitter,2024-07-02T07:08:02,0.3313546014419986
60,632,5270b784-92fd-4ff4-a627-d737814df4e6,like,Instagram,2024-06-09T21:19:32,0.15345964207806154
269,797,ad7aaac1-bd25-4d0f-b776-e6b780ad302c,comment,Facebook,2024-08-05T20:54:34,0.28652210171898945
14,465,6e6a2bd9-78f0-41d5-83e1-2549e12fe981,like,Facebook,2024-01-05T01:35:55,0.21663297380535923
834,979,a47b6f17-193b-452a-ac13-6bfc1c055d8a,view,Twitter,2024-03-28T09:15:14,0.2998554529753363
430,102,f7c9d140-80ce-4da4-9ead-f5c4e06e87af,comment,Instagram,2024-02-16T01:00:55,0.3496749229237389
182,144,5c5cecff-9703-4040-b4d3-cc1a1f62eea5,comment,Instagram,2024-03-14T22:58:49,0.854558071251417
129,302,4f795fb2-f42c-4713-9197-64cc701445fe,share,Facebook,2024-09-10T05:49:11,0.3094486816239977
580,842,880e16f0-8465-4143-b934-95af6442fedc,share,Twitter,2024-08-29T09:29:08,0.5902929751811409
958,203,d0b6f947-0f0a-407f-806f-c5f7a3dbc67e,view,Facebook,2024-08-27T11:56:49,0.6436891500714578
753,794,60243e82-f317-43ee-ad9a-49525669278a,view,Instagram,2024-08-24T06:21:28,0.2721904781226011
342,59,5c167967-b274-44f7-a6dd-da1f32627922,like,Instagram,2024-04-17T08:50:41,0.6941166975444446
835,512,b038fee1-1e6f-4138-b7e5-ff5896b69d5c,share,Twitter,2024-12-14T16:46:23,0.7730867796327492
572,454,7eb5c45e-7c45-4f19-a8f9-49f7afceb79e,comment,Facebook,2024-04-19T02:40:07,0.46910193507991227
599,258,812d0534-c54c-4889-b43f-c1083327d16a,like,Instagram,2024-09-14T17:10:43,0.9397521962385733
114,411,230555fe-4666-4c2a-ab74-63156a8e4674,share,LinkedIn,2024-04-28T08:15:07,0.15401337339012636
645,837,bbb5bc11-55e7-4e19-95b3-8a38dc4a6389,like,Facebook,2024-12-18T22:29:12,0.2272807732362005
757,885,f7555eda-64ce-4cf2-a879-d7d9ac402da2,comment,Instagram,2024-07-24T10:06:12,0.8799145107456684
597,234,98669c85-e38d-4f48-ba3b-53b272d8145f,share,LinkedIn,2024-12-15T00:16:33,0.2951417170414957
944,856,fd49f63f-d56e-43f8-828b-143eb7325b96,like,Twitter,2024-05-25T02:31:41,0.8974513692695114
783,181,686de96e-d582-4d25-86c1-fe826a50f8e8,view,LinkedIn,2024-04-24T17:04:01,0.11964708584482336
925,541,355c223b-319b-4827-9aa5-e5c63607aa59,view,Instagram,2024-11-26T12:58:31,0.22984679087074422
902,657,8eac782b-0bb7-440c-885b-4225763bffee,like,LinkedIn,2024-12-24T02:11:15,0.19511605727766262
679,297,753446ee-4225-4c64-a45c-969c30e71a85,like,Facebook,2024-05-08T04:07:25,0.4602795749371207
318,842,d89dc7d5-4f76-4881-b124-bd2e0be139d7,like,Instagram,2024-11-01T03:22:49,0.2971986212890295
232,116,7207d73b-5c85-4472-910c-07581a8ee807,comment,Facebook,2024-01-31T22:42:37,0.6453969497938928
103,771,2f435c79-f124-444e-be8d-0e6db7402e03,like,LinkedIn,2024-08-19T15:14:35,0.456955699480164
